FILE_NAME,GROUP_NAME,GOLD_TABNUMBER,EXTRACTED_TABNUMBER,RESULT,FIELD_NAME,CHILD_GOLD,CHILD_EXTRACTED
invoice149.html,product_group,,,,product,Small Marble Coat,
invoice149.html,product_group,,,,quantity,44.00,
invoice149.html,product_group,,,,price,33.67,
invoice149.html,product_group,0,,FN
invoice149.html,product_group,,,,product,Mediocre Marble Clock,
invoice149.html,product_group,,,,quantity,53.00,
invoice149.html,product_group,,,,price,78.65,
invoice151.html,product_group,5,,"FP,FN"
invoice151.html,product_group,,,,product,Lightweight Paper Keyboard,Lightweight Paper Keyboard
invoice151.html,product_group,,,,quantity,41.00,41
invoice151.html,product_group,,,,price,10.35,10.35
invoice151.html,product_group,2,,FN
invoice151.html,product_group,,,,product,Practical Bronze Bench,
invoice151.html,product_group,,,,quantity,15.00,
invoice151.html,product_group,,,,price,145.91,
invoice151.html,product_group,3,,FN
invoice151.html,product_group,,,,product,Aerodynamic Rubber Clock,
invoice151.html,product_group,,,,quantity,11.00,
invoice151.html,product_group,,,,price,395.83,
invoice151.html,product_group,1,,FN
invoice151.html,product_group,,,,product,Small Aluminum Pants,
invoice151.html,product_group,,,,quantity,2.00,
invoice151.html,product_group,,,,price,27.59,
invoice151.html,product_group,4,,FN
invoice151.html,product_group,,,,product,Gorgeous Concrete Shirt,
invoice151.html,product_group,,,,quantity,42.00,
invoice151.html,product_group,,,,price,457.98,
invoice151.html,product_group,0,,FN
invoice151.html,product_group,,,,product,Sleek Plastic Computer,
invoice151.html,product_group,,,,quantity,35.00,
invoice151.html,product_group,,,,price,452.69,
invoice155.html,product_group,5,,"FP,FN"
invoice155.html,product_group,,,,product,Practical Wooden Plate,Practical Wooden Plate
invoice155.html,product_group,,,,quantity,43.00,43
invoice155.html,product_group,,,,price,468.52,468.52
invoice155.html,product_group,3,,FN
invoice155.html,product_group,,,,product,Synergistic Copper Computer,
invoice155.html,product_group,,,,quantity,10.00,
invoice155.html,product_group,,,,price,69.23,
invoice155.html,product_group,2,,FN
invoice155.html,product_group,,,,product,Durable Iron Clock,
invoice155.html,product_group,,,,quantity,20.00,
invoice155.html,product_group,,,,price,308.03,
invoice155.html,product_group,0,,FN
invoice155.html,product_group,,,,product,Synergistic Paper Knife,
invoice155.html,product_group,,,,quantity,22.00,
invoice155.html,product_group,,,,price,408.62,
invoice155.html,product_group,4,,FN
invoice155.html,product_group,,,,product,Lightweight Aluminum Keyboard,
invoice155.html,product_group,,,,quantity,25.00,
invoice155.html,product_group,,,,price,497.12,
invoice155.html,product_group,1,,FN
invoice155.html,product_group,,,,product,Gorgeous Iron Hat,
invoice155.html,product_group,,,,quantity,47.00,
invoice155.html,product_group,,,,price,118.62,
invoice159.html,product_group,5,,"FP,FN"
invoice159.html,product_group,,,,product,Ergonomic Wool Chair,Ergonomic Wool Chair
invoice159.html,product_group,,,,quantity,47.00,47
invoice159.html,product_group,,,,price,12.05,12.05
invoice159.html,product_group,2,,FN
invoice159.html,product_group,,,,product,Durable Marble Lamp,
invoice159.html,product_group,,,,quantity,34.00,
invoice159.html,product_group,,,,price,474.48,
invoice159.html,product_group,1,,FN
invoice159.html,product_group,,,,product,Mediocre Aluminum Gloves,
invoice159.html,product_group,,,,quantity,27.00,
invoice159.html,product_group,,,,price,333.24,
invoice159.html,product_group,3,,FN
invoice159.html,product_group,,,,product,Ergonomic Leather Bag,
invoice159.html,product_group,,,,quantity,34.00,
invoice159.html,product_group,,,,price,181.23,
invoice159.html,product_group,4,,FN
invoice159.html,product_group,,,,product,Synergistic Rubber Knife,
invoice159.html,product_group,,,,quantity,11.00,
invoice159.html,product_group,,,,price,107.44,
invoice159.html,product_group,0,,FN
invoice159.html,product_group,,,,product,Sleek Silk Computer,
invoice159.html,product_group,,,,quantity,30.00,
invoice159.html,product_group,,,,price,288.22,
invoice16.html,product_group,4,,"FP,FN"
invoice16.html,product_group,,,,product,Gorgeous Paper Chair,Gorgeous Paper Chair
invoice16.html,product_group,,,,quantity,45.00,45
invoice16.html,product_group,,,,price,451.77,451.77
invoice16.html,product_group,0,,FN
invoice16.html,product_group,,,,product,Mediocre Cotton Lamp,
invoice16.html,product_group,,,,quantity,33.00,
invoice16.html,product_group,,,,price,19.96,
invoice16.html,product_group,3,,FN
invoice16.html,product_group,,,,product,Incredible Concrete Shoes,
invoice16.html,product_group,,,,quantity,53.00,
invoice16.html,product_group,,,,price,57.55,
invoice16.html,product_group,2,,FN
invoice16.html,product_group,,,,product,Rustic Wool Gloves,
invoice16.html,product_group,,,,quantity,42.00,
invoice16.html,product_group,,,,price,243.89,
invoice16.html,product_group,1,,FN
invoice16.html,product_group,,,,product,Gorgeous Rubber Chair,
invoice16.html,product_group,,,,quantity,7.00,
invoice16.html,product_group,,,,price,411.85,
invoice160.html,product_group,0,,"FP,FN"
invoice160.html,product_group,,,,product,Awesome Bronze Wallet,Awesome Bronze Wallet
invoice160.html,product_group,,,,quantity,28.00,28
invoice160.html,product_group,,,,price,307.89,307.89
invoice173.html,product_group,4,,"FP,FN"
invoice173.html,product_group,,,,product,Durable Leather Shirt,Durable Leather Shirt
invoice173.html,product_group,,,,quantity,30.00,30
invoice173.html,product_group,,,,price,331.79,331.79
invoice173.html,product_group,0,,FN
invoice173.html,product_group,,,,product,Durable Copper Watch,
invoice173.html,product_group,,,,quantity,5.00,
invoice173.html,product_group,,,,price,50.42,
invoice173.html,product_group,3,,FN
invoice173.html,product_group,,,,product,Awesome Linen Bag,
invoice173.html,product_group,,,,quantity,52.00,
invoice173.html,product_group,,,,price,129.38,
invoice173.html,product_group,2,,FN
invoice173.html,product_group,,,,product,Gorgeous Rubber Shoes,
invoice173.html,product_group,,,,quantity,12.00,
invoice173.html,product_group,,,,price,145.96,
invoice173.html,product_group,1,,FN
invoice173.html,product_group,,,,product,Practical Iron Table,
invoice173.html,product_group,,,,quantity,29.00,
invoice173.html,product_group,,,,price,246.40,
invoice174.html,product_group,2,,"FP,FN"
invoice174.html,product_group,,,,product,Gorgeous Copper Lamp,Gorgeous Copper Lamp
invoice174.html,product_group,,,,quantity,30.00,30
invoice174.html,product_group,,,,price,453.53,453.53
invoice174.html,product_group,0,,FN
invoice174.html,product_group,,,,product,Rustic Steel Lamp,
invoice174.html,product_group,,,,quantity,23.00,
invoice174.html,product_group,,,,price,46.46,
invoice174.html,product_group,1,,FN
invoice174.html,product_group,,,,product,Intelligent Leather Pants,
invoice174.html,product_group,,,,quantity,10.00,
invoice174.html,product_group,,,,price,28.64,
invoice176.html,product_group,8,,"FP,FN"
invoice176.html,product_group,,,,product,Intelligent Steel Hat,Intelligent Steel Hat
invoice176.html,product_group,,,,quantity,6.00,6
invoice176.html,product_group,,,,price,414.24,414.24
invoice176.html,product_group,4,,FN
invoice176.html,product_group,,,,product,Small Wool Clock,
invoice176.html,product_group,,,,quantity,13.00,
invoice176.html,product_group,,,,price,476.84,
invoice176.html,product_group,5,,FN
invoice176.html,product_group,,,,product,Sleek Aluminum Shirt,
invoice176.html,product_group,,,,quantity,15.00,
invoice176.html,product_group,,,,price,410.70,
invoice176.html,product_group,0,,FN
invoice176.html,product_group,,,,product,Lightweight Cotton Hat,
invoice176.html,product_group,,,,quantity,10.00,
invoice176.html,product_group,,,,price,316.87,
invoice176.html,product_group,3,,FN
invoice176.html,product_group,,,,product,Rustic Leather Car,
invoice176.html,product_group,,,,quantity,20.00,
invoice176.html,product_group,,,,price,285.16,
invoice176.html,product_group,2,,FN
invoice176.html,product_group,,,,product,Practical Silk Hat,
invoice176.html,product_group,,,,quantity,30.00,
invoice176.html,product_group,,,,price,82.15,
invoice176.html,product_group,1,,FN
invoice176.html,product_group,,,,product,Rustic Leather Watch,
invoice176.html,product_group,,,,quantity,31.00,
invoice176.html,product_group,,,,price,349.14,
invoice176.html,product_group,6,,FN
invoice176.html,product_group,,,,product,Incredible Copper Watch,
invoice176.html,product_group,,,,quantity,27.00,
invoice176.html,product_group,,,,price,13.63,
invoice176.html,product_group,7,,FN
invoice176.html,product_group,,,,product,Incredible Bronze Pants,
invoice176.html,product_group,,,,quantity,12.00,
invoice176.html,product_group,,,,price,208.14,
invoice185.html,product_group,4,,"FP,FN"
invoice185.html,product_group,,,,product,Gorgeous Granite Car,Gorgeous Granite Car
invoice185.html,product_group,,,,quantity,46.00,46
invoice185.html,product_group,,,,price,191.18,191.18
invoice185.html,product_group,1,,FN
invoice185.html,product_group,,,,product,Synergistic Aluminum Shirt,
invoice185.html,product_group,,,,quantity,15.00,
invoice185.html,product_group,,,,price,448.86,
invoice185.html,product_group,0,,FN
invoice185.html,product_group,,,,product,Ergonomic Silk Shoes,
invoice185.html,product_group,,,,quantity,7.00,
invoice185.html,product_group,,,,price,304.42,
invoice185.html,product_group,2,,FN
invoice185.html,product_group,,,,product,Rustic Rubber Bag,
invoice185.html,product_group,,,,quantity,4.00,
invoice185.html,product_group,,,,price,191.39,
invoice185.html,product_group,3,,FN
invoice185.html,product_group,,,,product,Gorgeous Wool Bottle,
invoice185.html,product_group,,,,quantity,16.00,
invoice185.html,product_group,,,,price,251.03,
invoice192.html,product_group,8,,"FP,FN"
invoice192.html,product_group,,,,product,Small Wooden Hat,Small Wooden Hat
invoice192.html,product_group,,,,quantity,18.00,18
invoice192.html,product_group,,,,price,352.64,352.64
invoice192.html,product_group,1,,FN
invoice192.html,product_group,,,,product,Intelligent Paper Shoes,
invoice192.html,product_group,,,,quantity,12.00,
invoice192.html,product_group,,,,price,313.31,
invoice192.html,product_group,2,,FN
invoice192.html,product_group,,,,product,Rustic Silk Bottle,
invoice192.html,product_group,,,,quantity,16.00,
invoice192.html,product_group,,,,price,164.13,
invoice192.html,product_group,3,,FN
invoice192.html,product_group,,,,product,Fantastic Copper Computer,
invoice192.html,product_group,,,,quantity,27.00,
invoice192.html,product_group,,,,price,138.49,
invoice192.html,product_group,6,,FN
invoice192.html,product_group,,,,product,Durable Wool Computer,
invoice192.html,product_group,,,,quantity,33.00,
invoice192.html,product_group,,,,price,181.86,
invoice192.html,product_group,7,,FN
invoice192.html,product_group,,,,product,Aerodynamic Marble Watch,
invoice192.html,product_group,,,,quantity,9.00,
invoice192.html,product_group,,,,price,315.29,
invoice192.html,product_group,5,,FN
invoice192.html,product_group,,,,product,Mediocre Rubber Lamp,
invoice192.html,product_group,,,,quantity,47.00,
invoice192.html,product_group,,,,price,435.76,
invoice192.html,product_group,4,,FN
invoice192.html,product_group,,,,product,Lightweight Silk Bench,
invoice192.html,product_group,,,,quantity,7.00,
invoice192.html,product_group,,,,price,492.90,
invoice192.html,product_group,0,,FN
invoice192.html,product_group,,,,product,Synergistic Granite Plate,
invoice192.html,product_group,,,,quantity,15.00,
invoice192.html,product_group,,,,price,33.20,
invoice20.html,product_group,1,,"FP,FN"
invoice20.html,product_group,,,,product,Rustic Bronze Knife,Rustic Bronze Knife
invoice20.html,product_group,,,,quantity,49.00,49
invoice20.html,product_group,,,,price,370.91,370.91
invoice20.html,product_group,0,,FN
invoice20.html,product_group,,,,product,Practical Plastic Hat,
invoice20.html,product_group,,,,quantity,52.00,
invoice20.html,product_group,,,,price,294.77,
invoice201.html,product_group,4,,"FP,FN"
invoice201.html,product_group,,,,product,Small Rubber Shirt,Small Rubber Shirt
invoice201.html,product_group,,,,quantity,18.00,18
invoice201.html,product_group,,,,price,49.31,49.31
invoice201.html,product_group,1,,FN
invoice201.html,product_group,,,,product,Fantastic Concrete Watch,
invoice201.html,product_group,,,,quantity,4.00,
invoice201.html,product_group,,,,price,269.61,
invoice201.html,product_group,3,,FN
invoice201.html,product_group,,,,product,Ergonomic Aluminum Bench,
invoice201.html,product_group,,,,quantity,13.00,
invoice201.html,product_group,,,,price,179.65,
invoice201.html,product_group,0,,FN
invoice201.html,product_group,,,,product,Lightweight Linen Watch,
invoice201.html,product_group,,,,quantity,16.00,
invoice201.html,product_group,,,,price,199.02,
invoice201.html,product_group,2,,FN
invoice201.html,product_group,,,,product,Aerodynamic Marble Bag,
invoice201.html,product_group,,,,quantity,37.00,
invoice201.html,product_group,,,,price,287.38,
train.0239d2b5-d329-4da5-b65a-ecbfdb4aa492.html,product_group,,,"FP,FN"
train.0239d2b5-d329-4da5-b65a-ecbfdb4aa492.html,product_group,,,,product,500 Invitations,500 Invitations
train.0239d2b5-d329-4da5-b65a-ecbfdb4aa492.html,product_group,,,,quantity,1.00,1
train.0239d2b5-d329-4da5-b65a-ecbfdb4aa492.html,product_group,,,,price,167.50,167.50
train.0426e5bf-5697-4aa1-b119-814d354a8089.html,product_group,,,FN
train.0426e5bf-5697-4aa1-b119-814d354a8089.html,product_group,,,,product,Speech,
train.0426e5bf-5697-4aa1-b119-814d354a8089.html,product_group,,,,quantity,15.00,
train.0426e5bf-5697-4aa1-b119-814d354a8089.html,product_group,,,,price,250.00,
train.0da4c403-f30b-4e85-9125-82659e306df8.html,product_group,,,"FP,FN"
train.0da4c403-f30b-4e85-9125-82659e306df8.html,product_group,,,,product,Woo Album #3,
train.0da4c403-f30b-4e85-9125-82659e306df8.html,product_group,,,,quantity,1.00,1
train.0da4c403-f30b-4e85-9125-82659e306df8.html,product_group,,,,price,9.00,9.00
train.10dea319-413e-410f-a67b-a231afcb2e98.html,product_group,,,"FP,FN"
train.10dea319-413e-410f-a67b-a231afcb2e98.html,product_group,,,,product,"October 11, 2012",
train.10dea319-413e-410f-a67b-a231afcb2e98.html,product_group,,,,quantity,100.00,8.00
train.10dea319-413e-410f-a67b-a231afcb2e98.html,product_group,,,,price,80.00,S60.00
train.17ae690f-1768-49b7-8f42-44a8a84f64c8.html,product_group,,,"FP,FN"
train.17ae690f-1768-49b7-8f42-44a8a84f64c8.html,product_group,,,,product,Aenean eget enim eget augue dictum fringdto et vrtae.,et vrtae.
train.17ae690f-1768-49b7-8f42-44a8a84f64c8.html,product_group,,,,quantity,1.00,1
train.17ae690f-1768-49b7-8f42-44a8a84f64c8.html,product_group,,,,price,100.00,100
train.1a2716df-331c-45a1-ad2e-e8c882e4ebed.html,product_group,,,"FP,FN"
train.1a2716df-331c-45a1-ad2e-e8c882e4ebed.html,product_group,,,,product,VACATION PACKAGE TO ACAPUI.CO. MEXICO,
train.1a2716df-331c-45a1-ad2e-e8c882e4ebed.html,product_group,,,,quantity,1.00,1
train.1a2716df-331c-45a1-ad2e-e8c882e4ebed.html,product_group,,,,price,1891.95,"1,891.95"
train.1e3c0c47-62bb-45b3-93e4-e24daab0ba56.html,product_group,,,"FP,FN"
train.1e3c0c47-62bb-45b3-93e4-e24daab0ba56.html,product_group,,,,product,Design services,
train.1e3c0c47-62bb-45b3-93e4-e24daab0ba56.html,product_group,,,,quantity,1.00,10
train.1e3c0c47-62bb-45b3-93e4-e24daab0ba56.html,product_group,,,,price,227.27,227.27
train.1e8152d1-90d5-4c2d-87ed-72a50077b7d9.html,product_group,,,"FP,FN"
train.1e8152d1-90d5-4c2d-87ed-72a50077b7d9.html,product_group,,,,product,Click to update donation,Click to update donation
train.1e8152d1-90d5-4c2d-87ed-72a50077b7d9.html,product_group,,,,quantity,1.00,1
train.1e8152d1-90d5-4c2d-87ed-72a50077b7d9.html,product_group,,,,price,250.00,
train.21406ab6-f7f7-4382-a939-5aa9edf9743a.html,product_group,,,"FP,FN"
train.21406ab6-f7f7-4382-a939-5aa9edf9743a.html,product_group,,,,product,Job 2 02 Use this space to prwide an extra description ot,02 Use this space to prwide an extra description ot
train.21406ab6-f7f7-4382-a939-5aa9edf9743a.html,product_group,,,,quantity,10.00,10
train.21406ab6-f7f7-4382-a939-5aa9edf9743a.html,product_group,,,,price,20.00,20
train.259abc7e-dd46-450c-8bc9-1a73b489ba5d.html,product_group,,,"FP,FN"
train.259abc7e-dd46-450c-8bc9-1a73b489ba5d.html,product_group,,,,product,Discount,Consultation            2
train.259abc7e-dd46-450c-8bc9-1a73b489ba5d.html,product_group,,,,quantity,1.00,1
train.259abc7e-dd46-450c-8bc9-1a73b489ba5d.html,product_group,,,,price,-30.00,30.00
train.25d4ab85-d15f-4fec-9c3a-f90afd9f138f.html,product_group,,,"FP,FN"
train.25d4ab85-d15f-4fec-9c3a-f90afd9f138f.html,product_group,,,,product,Kiyean ǀ»i) - /oiyeǀ4jqot,Service               Rj»an (pycCKXi») - 3aP»BCTey*rel
train.25d4ab85-d15f-4fec-9c3a-f90afd9f138f.html,product_group,,,,price,10.00,10.00
train.26a649d7-b4e1-40d2-a0ef-9ff1a3f8e5b1.html,product_group,,,"FP,FN"
train.26a649d7-b4e1-40d2-a0ef-9ff1a3f8e5b1.html,product_group,,,,product,LA MADE Alexa Cross-Front Striped Shirt,
train.26a649d7-b4e1-40d2-a0ef-9ff1a3f8e5b1.html,product_group,,,,price,48.00,68.00
train.2b9f6f3c-62dd-4363-a149-1ce43bd45278.html,product_group,,,"FP,FN"
train.2b9f6f3c-62dd-4363-a149-1ce43bd45278.html,product_group,,,,product,DUST AND POLLEN FILTER,AIR FILTER
train.2b9f6f3c-62dd-4363-a149-1ce43bd45278.html,product_group,,,,quantity,1.00,1
train.2b9f6f3c-62dd-4363-a149-1ce43bd45278.html,product_group,,,,price,635.47,100
train.337b594a-1198-4486-a307-171220a41f32.html,product_group,,,"FP,FN"
train.337b594a-1198-4486-a307-171220a41f32.html,product_group,,,,product,Run Your Own Ads - Proration Credit,Remove Create Links - Proration
train.337b594a-1198-4486-a307-171220a41f32.html,product_group,,,,price,-19.32,
train.34745b56-eb5a-4729-b49c-5abfa9631675.html,product_group,,,"FP,FN"
train.34745b56-eb5a-4729-b49c-5abfa9631675.html,product_group,,,,product,Answer Booklet ( A4.2 Page Both Side),IN WORDS : Nine Thousand Three Hundred And Fifteen Only
train.34745b56-eb5a-4729-b49c-5abfa9631675.html,product_group,,,,quantity,2632.00,41
train.34745b56-eb5a-4729-b49c-5abfa9631675.html,product_group,,,,price,1.30,
train.37c42c0f-a058-460c-a78d-98f7662df650.html,product_group,,,"FP,FN"
train.37c42c0f-a058-460c-a78d-98f7662df650.html,product_group,,,,product,"Review design documents with client on May 30, 2009",
train.37c42c0f-a058-460c-a78d-98f7662df650.html,product_group,,,,quantity,2.25,
train.37c42c0f-a058-460c-a78d-98f7662df650.html,product_group,,,,price,250.00,250.00
train.38c9ff1f-a06c-48bf-a8a5-b59ea26c6917.html,product_group,,,"FP,FN"
train.38c9ff1f-a06c-48bf-a8a5-b59ea26c6917.html,product_group,,,,product,A case of Doer,
train.38c9ff1f-a06c-48bf-a8a5-b59ea26c6917.html,product_group,,,,quantity,24.00,10
train.38c9ff1f-a06c-48bf-a8a5-b59ea26c6917.html,product_group,,,,price,1.00,
train.3b7ddb75-8659-46ab-9461-a428c45b4731.html,product_group,,,"FP,FN"
train.3b7ddb75-8659-46ab-9461-a428c45b4731.html,product_group,,,,product,Overnight shipping & icepack packaging,JIN 21 reagent     Overnight shipping & icepack packaging
train.3b7ddb75-8659-46ab-9461-a428c45b4731.html,product_group,,,,quantity,1.00,1
train.3b7ddb75-8659-46ab-9461-a428c45b4731.html,product_group,,,,price,238.00,
train.3c682f27-6069-4197-b695-ae3b582034f6.html,product_group,,,"FP,FN"
train.3c682f27-6069-4197-b695-ae3b582034f6.html,product_group,,,,product,Annual Dues per team 2009 summer swim season,swim season
train.3c682f27-6069-4197-b695-ae3b582034f6.html,product_group,,,,price,100.00,
train.3c8d5d54-e52e-4b7d-bc18-99eaac074b03.html,product_group,,,"FP,FN"
train.3c8d5d54-e52e-4b7d-bc18-99eaac074b03.html,product_group,,,,product,Logitech Sc amor Document Scanner,Document Scanner
train.3c8d5d54-e52e-4b7d-bc18-99eaac074b03.html,product_group,,,,price,5150.00,50.00
train.431358d6-41f4-44e4-adc0-8dfaf8df0804.html,product_group,,,"FP,FN"
train.431358d6-41f4-44e4-adc0-8dfaf8df0804.html,product_group,,,,product,Client overpayment / Refund,Session Description
train.431358d6-41f4-44e4-adc0-8dfaf8df0804.html,product_group,,,,price,-100.00,100
train.51c216af-61f6-41a5-ad8b-863cbfbf1eec.html,product_group,,,"FP,FN"
train.51c216af-61f6-41a5-ad8b-863cbfbf1eec.html,product_group,,,,product,This is product number 2.,
train.51c216af-61f6-41a5-ad8b-863cbfbf1eec.html,product_group,,,,quantity,1.00,1
train.51c216af-61f6-41a5-ad8b-863cbfbf1eec.html,product_group,,,,price,10.00,100.00
train.711a9524-10a1-4882-88a6-f5716011df67.html,product_group,,,"FP,FN"
train.711a9524-10a1-4882-88a6-f5716011df67.html,product_group,,,,product,Sonnco 1,Sonnco 1
train.711a9524-10a1-4882-88a6-f5716011df67.html,product_group,,,,quantity,1.00,1
train.711a9524-10a1-4882-88a6-f5716011df67.html,product_group,,,,price,100.00,100.00
train.77a39a56-6e64-432b-8efa-3b118698b08a.html,product_group,,,"FP,FN"
train.77a39a56-6e64-432b-8efa-3b118698b08a.html,product_group,,,,product,Boys Shirt Medium Size Red Color,Shirt Medium Size Red Color              Piece
train.77a39a56-6e64-432b-8efa-3b118698b08a.html,product_group,,,,quantity,2.00,2
train.77a39a56-6e64-432b-8efa-3b118698b08a.html,product_group,,,,price,9.00,9.00
train.7f5cd49b-808e-4d14-a012-d49718d012fb.html,product_group,,,"FP,FN"
train.7f5cd49b-808e-4d14-a012-d49718d012fb.html,product_group,,,,product,Pencils,Buyer (if other man consignee)          Dwdies Traders          56. 17 C Main          Koramangala          Bangalore
train.7f5cd49b-808e-4d14-a012-d49718d012fb.html,product_group,,,,quantity,1500.00,
train.7f5cd49b-808e-4d14-a012-d49718d012fb.html,product_group,,,,price,3.00,
train.831fcf7a-bbff-4db9-b276-71e16680159f.html,product_group,,,"FP,FN"
train.831fcf7a-bbff-4db9-b276-71e16680159f.html,product_group,,,,product,ceiingpare,
train.831fcf7a-bbff-4db9-b276-71e16680159f.html,product_group,,,,quantity,6.00,6
train.831fcf7a-bbff-4db9-b276-71e16680159f.html,product_group,,,,price,566.03,566 03
train.86fbcb18-3662-4bd8-b825-be98789489d6.html,product_group,,,"FP,FN"
train.86fbcb18-3662-4bd8-b825-be98789489d6.html,product_group,,,,product,"Printed Chiffon Dress - Size : S, Color : Yellow",
train.86fbcb18-3662-4bd8-b825-be98789489d6.html,product_group,,,,quantity,1.00,1
train.86fbcb18-3662-4bd8-b825-be98789489d6.html,product_group,,,,price,16.40,16.40
train.87f5f765-c468-4976-b6f8-67cdf82943db.html,product_group,,,FN
train.87f5f765-c468-4976-b6f8-67cdf82943db.html,product_group,,,,product,300-word post with 2 links to Sophie’s Candles,
train.87f5f765-c468-4976-b6f8-67cdf82943db.html,product_group,,,,quantity,1.00,
train.87f5f765-c468-4976-b6f8-67cdf82943db.html,product_group,,,,price,6000160.00,
train.89ced693-f220-4d7c-84b3-29b29a7a32c8.html,product_group,,,"FP,FN"
train.89ced693-f220-4d7c-84b3-29b29a7a32c8.html,product_group,,,,product,Labor - Example labor item. Quantity is number of hours spert. price is hourly rate. Quantity accepts decimal values.,Labor - Example labor item. Quantity is number of hours  spert. price is hourly rate. Quantity accepts decimal values.
train.89ced693-f220-4d7c-84b3-29b29a7a32c8.html,product_group,,,,quantity,1.50,1.5
train.89ced693-f220-4d7c-84b3-29b29a7a32c8.html,product_group,,,,price,100.00,100.00
train.8ab89c92-13ee-4481-88c4-0020984a3985.html,product_group,,,"FP,FN"
train.8ab89c92-13ee-4481-88c4-0020984a3985.html,product_group,,,,product,Service activation for the PT8200,activation for the PT8200
train.8ab89c92-13ee-4481-88c4-0020984a3985.html,product_group,,,,quantity,1.00,1
train.8ab89c92-13ee-4481-88c4-0020984a3985.html,product_group,,,,price,69.95,69.95
train.8c387c86-d956-4ba6-b46a-53f9da109826.html,product_group,,,"FP,FN"
train.8c387c86-d956-4ba6-b46a-53f9da109826.html,product_group,,,,product,Motorola V3 Razr Black,Motorola E815
train.8c387c86-d956-4ba6-b46a-53f9da109826.html,product_group,,,,quantity,10.00,10
train.8c387c86-d956-4ba6-b46a-53f9da109826.html,product_group,,,,price,500.00,500 00
train.911dfa46-805b-4bde-8299-813a71fc4077.html,product_group,,,FN
train.911dfa46-805b-4bde-8299-813a71fc4077.html,product_group,,,,quantity,529.00,
train.911dfa46-805b-4bde-8299-813a71fc4077.html,product_group,,,,price,9.00,
train.971b5ecd-5185-464a-b5a4-f8848915063c.html,product_group,,,FN
train.971b5ecd-5185-464a-b5a4-f8848915063c.html,product_group,,,,product,2” Nails,
train.971b5ecd-5185-464a-b5a4-f8848915063c.html,product_group,,,,quantity,560.00,
train.971b5ecd-5185-464a-b5a4-f8848915063c.html,product_group,,,,price,0.25,
train.9b88cee1-cd1c-45c0-a7d8-acde26365423.html,product_group,,,"FP,FN"
train.9b88cee1-cd1c-45c0-a7d8-acde26365423.html,product_group,,,,product,Testing Basic cross browser testing and php testing performed.,Development
train.9b88cee1-cd1c-45c0-a7d8-acde26365423.html,product_group,,,,quantity,2.00,2
train.9b88cee1-cd1c-45c0-a7d8-acde26365423.html,product_group,,,,price,75.00,75
train.a3ca3ecb-8181-4c16-bcfc-303c8aa3af2e.html,product_group,,,"FP,FN"
train.a3ca3ecb-8181-4c16-bcfc-303c8aa3af2e.html,product_group,,,,product,Item Two - Window cleaning,Item Two - Window cleaning
train.a3ca3ecb-8181-4c16-bcfc-303c8aa3af2e.html,product_group,,,,quantity,1.00,1
train.a3ca3ecb-8181-4c16-bcfc-303c8aa3af2e.html,product_group,,,,price,125.75,125.75
train.a437a0e6-44aa-4aaa-86d2-62784b1d3a56.html,product_group,,,FN
train.a437a0e6-44aa-4aaa-86d2-62784b1d3a56.html,product_group,,,,product,Print,
train.a437a0e6-44aa-4aaa-86d2-62784b1d3a56.html,product_group,,,,quantity,1.00,
train.a437a0e6-44aa-4aaa-86d2-62784b1d3a56.html,product_group,,,,price,347.22,
train.bbc317f2-04ab-4464-aa81-9ec73b4e4be3.html,product_group,,,"FP,FN"
train.bbc317f2-04ab-4464-aa81-9ec73b4e4be3.html,product_group,,,,product,web hosting for the 4th quarter of 2007 - $10 per month,web hosting for the 4th quarter of 2007 - $10 per
train.bbc317f2-04ab-4464-aa81-9ec73b4e4be3.html,product_group,,,,price,30.00,
train.be2a1074-908b-44f1-b66c-8ffcc28bfc03.html,product_group,,,"FP,FN"
train.be2a1074-908b-44f1-b66c-8ffcc28bfc03.html,product_group,,,,product,WordPress Installation,
train.be2a1074-908b-44f1-b66c-8ffcc28bfc03.html,product_group,,,,quantity,1.00,1
train.be2a1074-908b-44f1-b66c-8ffcc28bfc03.html,product_group,,,,price,80.00,80.00
train.c1e44c88-6b2d-420c-9728-f73955467774.html,product_group,,,"FP,FN"
train.c1e44c88-6b2d-420c-9728-f73955467774.html,product_group,,,,product,Cloud Slider - Order Page,Cloud Slider - Order Page
train.c1e44c88-6b2d-420c-9728-f73955467774.html,product_group,,,,quantity,2.00,2
train.c1e44c88-6b2d-420c-9728-f73955467774.html,product_group,,,,price,199.90,199.90
train.c60f7299-38d0-477a-8948-56bcf0f2f38d.html,product_group,,,FN
train.c60f7299-38d0-477a-8948-56bcf0f2f38d.html,product_group,,,,product,Verbling Language Lessons,
train.c60f7299-38d0-477a-8948-56bcf0f2f38d.html,product_group,,,,price,6.00,
train.c92d9942-d9bf-4a9b-8dd6-d65107398ace.html,product_group,,,"FP,FN"
train.c92d9942-d9bf-4a9b-8dd6-d65107398ace.html,product_group,,,,product,Service 1,Service 1
train.c92d9942-d9bf-4a9b-8dd6-d65107398ace.html,product_group,,,,quantity,1.00,1
train.c92d9942-d9bf-4a9b-8dd6-d65107398ace.html,product_group,,,,price,1000.00,QA
